smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134
CCCCCCCCCCCCN,-0.25126976,0.0017284378,0.046793602,-0.018605761,0.3985424,0.1940336,0.163323,0.26624706,-0.012559008,-0.5719102,0.40178668,0.015039525,-0.13781866,0.33423895,0.016730942,-0.4773056,-0.48618978,-0.068392515,0.6514592,-0.0002836343,-0.05868319,0.027197717,-0.30771744,0.20630167,-0.91968876,-0.70738214,-0.5736215,-0.67824554,0.71644884,-0.023944527,0.15734951,0.037246145,0.5050409,0.19183041,0.023545258,-0.5431708,0.001772061,0.30954784,0.05093471,-0.5064476,-0.5204006,0.6536593,0.39164928,-0.3896798,0.11544903,0.31446904,0.2727311,0.37776053,0.5512589,0.06859638,0.13871855,0.104014106,-1.072199,-0.01916017,-0.15794234,0.25534368,0.012745222,-0.024440985,0.4307631,0.68354344,0.6619937,-0.068060964,-0.1307312,-0.64948326,-0.5047782,0.14384027,-0.113883935,0.36979508,-0.13784398,0.15166661,-0.22010772,0.020183481,0.8612943,-0.020572944,0.43026894,-0.5566112,0.13538635,0.12946047,0.0035606325,0.11912952,0.7564232,-0.09751858,0.70456773,0.09585431,0.67638826,0.47057062,-0.18816683,-0.44816285,-0.0063590207,0.09275355,0.93552303,-0.34588635,0.13856742,0.0058751497,0.059979286,0.024854735,-0.10239068,-0.18180569,-0.044057533,-0.23013699,-0.18698353,0.24433218,-0.06310205,0.07988168,-0.16749927,0.017352488,0.040576357,0.02168516,-0.38510817,-0.4719511,-0.025128143,-0.25232303,0.039827827,-0.58411884,0.49757528,0.49064997,0.6363077,-0.32862282,-0.4314249,-0.16546533,-0.4213086,0.26611266,0.03884359,0.6411158,-0.13960539,-0.01810628,0.24185587,-0.2556079,-0.10194062,-0.67785877,-0.24696657,0.40128303,-0.18846782,-0.3676383,0.3921317
CCCC(C)N,-1.127863,0.10165819,0.046137195,-0.28434205,1.6288018,0.6891591,0.711254,1.1100988,-0.16219145,-2.5531893,2.0019577,0.09011447,-0.6733599,1.6320336,0.33269215,-2.2847261,-2.1584551,-0.387731,2.9041963,0.111322366,-0.354652,0.13116814,-1.0636446,0.8932126,-4.2440915,-3.2491722,-2.3393347,-2.880184,2.902097,-0.058628514,0.6496085,0.32113492,2.2338083,0.7717234,-0.00031667203,-2.2643805,0.16575627,1.455975,0.33975053,-2.3882318,-2.4608636,2.8282452,1.8034334,-1.4880425,0.4607407,1.2866702,1.0854751,1.7104664,2.1731696,0.16808562,0.85751307,0.6715418,-4.499404,-0.051481634,-0.880258,1.2717689,-0.0050265286,-0.07551707,2.1540666,2.731671,3.0566504,-0.1658687,-0.63123363,-3.069547,-2.1804116,0.55967194,-0.55440134,1.5229377,-0.7445896,0.46148723,-0.98492473,-0.020720147,3.7730427,-0.08644998,2.0745487,-2.523712,0.5675021,0.81335896,0.17889759,0.5526726,3.186154,-0.5175521,3.22589,0.5804049,2.8291957,2.1034634,-1.062575,-1.8370107,-0.035526168,0.4510385,3.8131027,-1.7152491,0.37251872,-0.050749704,0.34109753,-0.030539863,-0.24266845,-0.82008344,-0.22942035,-0.81814086,-0.5306863,1.3079411,-0.46199432,0.517451,-0.9492508,0.014374342,0.20443995,0.1874315,-1.5108423,-2.1645663,-0.10006994,-1.353708,0.03627419,-2.2602458,2.43531,2.0535686,2.5515628,-1.4476908,-1.8951006,-0.97789425,-1.7414094,1.3116348,0.21451455,2.9555426,-0.68225265,-0.099461585,0.8441726,-0.9116347,-0.5681921,-2.9596639,-1.1654066,1.848118,-0.51815385,-1.4623189,1.4755381
CNCCCN,-0.74942863,0.058501087,0.046177443,-0.16950315,1.1000826,0.47684252,0.47492918,0.7466809,-0.09752335,-1.7002373,1.3124088,0.05815535,-0.4423807,1.0739775,0.19582301,-1.5058298,-1.4378101,-0.24927337,1.935249,0.06400903,-0.22730416,0.08548649,-0.73901665,0.59787154,-2.8140695,-2.1551514,-1.5781571,-1.9337013,1.9605031,-0.042780295,0.4389391,0.19859676,1.4905131,0.5207561,0.010033019,-1.5246845,0.09457399,0.96148705,0.2163569,-1.5795748,-1.6243504,1.8925344,1.1957507,-1.01445,0.3110176,0.8682302,0.73481935,1.1370237,1.474515,0.12430729,0.54883313,0.42749143,-3.0252676,-0.037409224,-0.56974983,0.83465844,0.004055729,-0.05282275,1.4123836,1.8516297,2.0262258,-0.12508956,-0.41558647,-2.0279326,-1.4579548,0.3801071,-0.36433956,1.0256274,-0.4820776,0.32770622,-0.65562373,-0.002215229,2.5201886,-0.057543393,1.3681636,-1.6768134,0.38168022,0.51926076,0.1019995,0.3648752,2.1389737,-0.33688593,2.140299,0.3731323,1.9019864,1.3997531,-0.68522406,-1.2392137,-0.023491213,0.29749823,2.573718,-1.1260439,0.2705118,-0.026945127,0.22008671,-0.005695425,-0.1815367,-0.5449764,-0.15080535,-0.56498194,-0.38265216,0.8513052,-0.29007465,0.32957843,-0.6137595,0.014692705,0.1331236,0.11473976,-1.0266974,-1.4357654,-0.068769634,-0.8800549,0.03736533,-1.5381377,1.6020463,1.3817277,1.7265414,-0.9654276,-1.2640684,-0.6273442,-1.1723745,0.8623314,0.1398355,1.9596313,-0.4476583,-0.06458151,0.5840252,-0.62983143,-0.36796877,-1.9773303,-0.76922256,1.224175,-0.3751486,-0.9905078,1.0100348
CN(CCCN)CCCN,-0.39807716,0.01837764,0.046692725,-0.06308379,0.6053501,0.27743885,0.25505146,0.40781087,-0.037552226,-0.9044351,0.6701941,0.02786436,-0.22751352,0.55216914,0.06953288,-0.78048754,-0.7665393,-0.12156984,1.0298346,0.018777305,-0.10837865,0.044474527,-0.43484414,0.32173666,-1.4779292,-1.1340749,-0.8696256,-1.0482433,1.0830835,-0.029545084,0.24021325,0.08487104,0.79542726,0.2887282,0.019523568,-0.8325019,0.02910249,0.5017853,0.099903315,-0.82272255,-0.8456129,1.0188136,0.6285777,-0.57373285,0.17308757,0.47765493,0.40881437,0.60152775,0.8233058,0.08498196,0.25958544,0.19944835,-1.6478822,-0.024448788,-0.2792329,0.42607236,0.010204693,-0.032771956,0.72006446,1.0278951,1.0641347,-0.084998004,-0.21470818,-1.05569,-0.7856421,0.21353483,-0.18773057,0.56294674,-0.23928733,0.20346212,-0.34846696,0.013612397,1.3502188,-0.03136585,0.7067327,-0.8868782,0.20799913,0.24428825,0.032581083,0.19166137,1.1638813,-0.16816434,1.1276258,0.17753547,1.037537,0.74441165,-0.3346445,-0.68136835,-0.011406402,0.15310661,1.4182094,-0.5758262,0.17743044,-0.0038388502,0.107219234,0.015823536,-0.12583853,-0.28880456,-0.07559376,-0.32890138,-0.24469398,0.42315406,-0.13004425,0.15339927,-0.29906225,0.01670165,0.06790308,0.04896333,-0.5741323,-0.75598466,-0.037953466,-0.43735015,0.039167847,-0.8652777,0.8229483,0.75322723,0.9576484,-0.5163636,-0.67682123,-0.30158776,-0.6426266,0.44186643,0.06859221,1.0296293,-0.23026927,-0.031771854,0.34263527,-0.36595723,-0.18031678,-1.0609251,-0.40087414,0.6438571,-0.24347188,-0.55116564,0.5743022
Cc1nc2ccccc2[nH]1,0.26817742,0.05283811,0.01468863,-0.047860272,-0.02616603,-0.11802739,0.020334654,-0.10101883,0.19278458,0.28411135,-0.24972317,-0.060473118,0.13760692,-0.12579936,-0.13596193,0.071324036,0.009307615,0.20476462,-0.24841529,-0.035069376,0.23153684,-0.10056186,-0.038370673,-0.17461969,0.3653524,0.20244011,0.28628558,-0.0019790363,0.06315589,0.19515984,0.09195626,-0.16791539,-0.15352575,0.014864612,-0.06624941,0.031190177,0.23560034,-0.029171392,-0.18975125,0.27167207,0.06651257,-0.03782564,0.08687982,-0.051647455,0.007844848,-0.20681368,0.04640722,-0.016217953,-0.12943342,0.039708357,-0.32265118,-0.123238795,0.022310704,0.07170175,0.2788382,-0.14063747,0.024531113,0.0023530908,-0.080445565,-0.011244275,-0.28000972,-0.12302371,0.18976066,0.12411095,0.26786557,-0.106869206,-0.14629231,0.11358295,0.16094165,0.015370578,0.02161429,0.09398244,0.02108698,0.0067832563,0.03064663,0.04989477,-0.15885366,-0.07867175,-0.06708495,-0.05248959,0.09887255,0.27915603,-0.24281922,-0.13644017,-0.058292788,-0.094689265,0.18827769,-0.18390529,0.14781694,-0.010544824,0.003626898,0.10292124,0.071924925,-0.2179362,-0.007711131,-0.09491127,-0.009364221,0.0038097324,0.0033121603,-0.05903974,-0.08591445,-0.20797397,0.12515044,-0.08351171,0.059140027,-0.07039785,-0.2586253,-0.030695926,0.020720717,0.4119856,0.0009768442,0.24798086,0.09448533,0.27785045,-0.053510297,-0.124963224,-0.045054942,0.2255851,0.045206305,0.26388732,0.0058786087,0.053910684,0.12811217,-0.27116176,0.0746382,0.04826729,0.0761008,-0.025608154,0.032988105,0.07873313,0.20696174,-0.03878711,-0.0012766719,0.20178053,0.05338246
Nc1cc2nc3ccccc3nc2cc1N,0.5166518,0.12707481,-0.005787354,-0.13805968,-0.07146326,-0.26952568,0.013176958,-0.19527905,0.33038145,0.5296149,-0.4062686,-0.1104059,0.21626067,-0.19548303,-0.19922245,0.08282444,0.004100889,0.36611304,-0.46302718,-0.047319874,0.38930708,-0.18224019,-0.011854395,-0.32892713,0.6465248,0.3404567,0.59398234,0.01412818,0.04549702,0.37375167,0.14991614,-0.27857068,-0.29195914,0.0046144985,-0.17043358,0.07454824,0.48964828,-0.016722806,-0.32362375,0.46007794,0.0645999,-0.066824004,0.19628507,-0.033991367,0.0046334,-0.40409872,0.06516139,-0.025394836,-0.30967525,0.04287799,-0.5498974,-0.16732451,0.1026468,0.13884503,0.46332183,-0.22597346,0.017675621,0.0038370974,-0.073786624,-0.048584215,-0.46528172,-0.19046137,0.3363531,0.17430374,0.511115,-0.21873593,-0.27634728,0.17978445,0.266051,-0.024511624,0.021931455,0.13452806,0.01735457,0.01781909,0.09905249,0.09581814,-0.33297923,-0.10096708,-0.06165027,-0.09179421,0.1841689,0.47824475,-0.42197156,-0.20465909,-0.14809895,-0.16465421,0.30912092,-0.32220092,0.28362504,-0.023087967,-0.04699287,0.13216527,0.08210662,-0.42419088,-0.0066394173,-0.20752266,0.037533283,0.023522567,-0.009321442,-0.053578153,-0.09879066,-0.33665264,0.17997855,-0.14190158,0.04154288,-0.1359652,-0.46486002,-0.02681826,0.060070317,0.7570319,0.0039963857,0.4098732,0.12080735,0.58030456,-0.04750792,-0.28112265,-0.15763043,0.42258197,0.095265664,0.43743446,0.046803582,0.13170211,0.25708836,-0.45082918,0.120539054,0.08622372,0.10744065,-0.013312299,0.016056668,0.1345769,0.36402127,-0.040695593,0.07037358,0.4089051,0.061928734
C1CC(C2CCNCC2)CCN1,-0.100742415,-0.015234165,0.046426922,0.026198909,0.18600519,0.11028165,0.07137904,0.120942846,0.010615371,-0.23193833,0.12564543,0.00012529548,-0.04578411,0.113178805,-0.036926642,-0.16811572,-0.19843718,-0.015462285,0.26302496,-0.020374654,-0.007614035,0.007548267,-0.17566188,0.0871706,-0.34981853,-0.26971957,-0.27230775,-0.3003271,0.34275672,-0.018320486,0.07379349,-0.013517961,0.20734026,0.092609525,0.028767407,-0.24802044,-0.026450373,0.11228583,0.00097010843,-0.18489136,-0.18942751,0.27835456,0.14971541,-0.20214406,0.05705602,0.147578,0.13528654,0.14739454,0.27275485,0.0510286,0.015217744,0.005494185,-0.48185652,-0.014732877,-0.034906913,0.08222947,0.016260406,-0.017095428,0.13432014,0.32949275,0.24920279,-0.050213203,-0.04617496,-0.23170483,-0.21737656,0.073624626,-0.037473522,0.1737046,-0.033134386,0.09969854,-0.08910289,0.027181156,0.3595016,-0.011227984,0.14869684,-0.21654817,0.06024705,0.012501262,-0.02650299,0.044112206,0.33796397,-0.0233518,0.2706146,0.012356672,0.3073133,0.189511,-0.038213342,-0.20922501,-0.0004877845,0.031243421,0.43972945,-0.109812856,0.09780434,0.0162185,0.009554293,0.03531318,-0.0773171,-0.07331519,-0.011352265,-0.12921484,-0.12747225,0.06067799,0.0061969943,0.0059654824,-0.031527616,0.016513875,0.011761147,-0.0065339208,-0.19361259,-0.18119352,-0.012792865,-0.06286164,0.040351182,-0.29455435,0.16473386,0.22183487,0.3067326,-0.13647461,-0.18180294,-0.026703767,-0.19406629,0.08664863,0.00786968,0.24348389,-0.04763643,-0.0043859947,0.13852663,-0.14028291,-0.020953383,-0.28360808,-0.088103905,0.15164228,-0.13220528,-0.17942953,0.20485887
Nc1ncnc2[nH]cnc12,0.13106269,0.010613266,0.02897494,-0.002447106,-0.0010996945,-0.034719735,0.023848318,-0.052001495,0.11868796,0.14863673,-0.16458705,-0.03567786,0.095275074,-0.08799615,-0.10092188,0.0640821,0.012463171,0.11391263,-0.13426359,-0.028910175,0.14753412,-0.05634223,-0.057718296,-0.09113237,0.21004826,0.12510449,0.11848222,-0.012896838,0.07268975,0.09662324,0.058241297,-0.10330529,-0.07938266,0.0198403,-0.013168298,0.0047567394,0.09871547,-0.034930658,-0.11586476,0.17386101,0.07027666,-0.020901263,0.026080217,-0.059962876,0.008397594,-0.101878874,0.03602945,-0.009387374,-0.032153085,0.038448974,-0.19902426,-0.100682035,-0.022093274,0.0354565,0.17725907,-0.09441894,0.025986077,0.00049668364,-0.08198956,0.009036928,-0.17937288,-0.08613143,0.10604818,0.09749271,0.13643557,-0.044222806,-0.076107875,0.07407564,0.10391405,0.03584781,0.022350885,0.07223298,0.023108143,0.0013399627,-0.0047186166,0.02639141,-0.06282843,-0.0663614,-0.071882255,-0.03166119,0.05088501,0.17314437,-0.14552113,-0.09614925,-0.008177616,-0.05876392,0.12193527,-0.105296694,0.07261409,-0.0030204207,0.032235205,0.08970916,0.06436716,-0.104498856,-0.008469941,-0.03436277,-0.031500258,-0.005413417,0.009638384,-0.062299408,-0.07676841,-0.13710332,0.09712184,-0.050104074,0.06813611,-0.03735987,-0.14325814,-0.030830503,-0.0014213659,0.22728182,0.00030325213,0.15877077,0.07807174,0.114427544,-0.058399692,-0.04081675,0.01931142,0.11620586,0.022006825,0.1712321,-0.019119902,0.011918232,0.058674682,-0.17558819,0.050340638,0.026875567,0.056697596,-0.033641648,0.039333075,0.048810672,0.11999593,-0.03991922,-0.040798515,0.090295516,0.048423786
Cc1ccccc1N,-0.017856877,-0.021816757,0.042797968,0.053684253,0.07604724,0.06537789,0.023715362,0.035942785,0.02502161,-0.055429783,-0.024912879,-0.010511265,0.009091459,-0.00024539605,-0.061117172,-0.006620731,-0.0484593,0.014584031,0.054510914,-0.038450032,0.021190712,-0.0029322924,-0.10169268,0.019059783,-0.050228737,-0.036411155,-0.120530814,-0.10151733,0.14734824,-0.017236065,0.02596388,-0.034718357,0.054805867,0.039432187,0.031636663,-0.093651816,-0.03834848,0.008142844,-0.024372907,-0.014163092,-0.019659769,0.076432005,0.023943763,-0.099987224,0.032313522,0.06138197,0.059815593,0.025638891,0.12255171,0.036869098,-0.053590253,-0.044505704,-0.16092828,-0.011774858,0.03320177,-0.010945663,0.021300443,-0.01728545,-0.02789817,0.13528726,0.034135602,-0.037572756,-0.0013470035,-0.0076266974,-0.06571489,0.03774749,0.003853233,0.0682715,0.027284589,0.0726341,-0.02507402,0.03786228,0.10054849,-0.011610042,-0.00273107,-0.037808947,0.021026831,-0.040246885,-0.039362665,0.005172004,0.12283536,0.018851567,0.045451425,-0.036712516,0.11617844,0.046906896,0.03911239,-0.08627563,0.007827899,-0.001951159,0.17861181,0.022099476,0.080274895,0.019791331,-0.016700992,0.039060056,-0.067991555,-0.018250126,0.003020958,-0.0729066,-0.09632669,-0.037030987,0.03871264,-0.03791088,0.041460346,0.01656131,-0.007298019,-0.01997628,-0.08966708,-0.028108418,-0.0059419754,0.040036768,0.044614784,-0.1388317,-0.013024703,0.08590297,0.13783216,-0.039632957,-0.0486957,0.040802278,-0.07264578,-0.009662721,-0.013598812,0.026980799,-0.0015518852,-0.00049613696,0.08573115,-0.073772654,0.03073543,-0.07657238,-0.0031619277,0.022595353,-0.104548916,-0.08404585,0.105046645
c1cnccn1,0.0010425095,-0.031797327,0.047286108,0.049451765,0.05207481,0.04339064,0.012017501,0.02591993,0.030154563,-0.023005057,-0.064040326,-0.013271706,0.028137814,-0.029879471,-0.05909521,0.027192052,-0.025478128,0.020566916,0.0030428842,-0.04156038,0.03153134,-0.005229236,-0.08326486,-0.000750605,0.01068927,0.01823122,-0.08688381,-0.05503098,0.10901718,-0.012651421,0.010123296,-0.028669167,0.027082926,0.03638644,0.028338067,-0.06249687,-0.03701464,-0.021653906,-0.039423086,0.037887365,0.01862267,0.027923424,0.0038188118,-0.083324075,0.021972071,0.04864882,0.03872899,0.012354365,0.09545821,0.02959184,-0.07153718,-0.06253925,-0.086563885,0.0031737592,0.043787193,-0.034823623,0.017314667,-0.015174871,-0.06097411,0.0844337,-0.013428584,-0.0347246,0.009847837,0.04073324,-0.027368288,0.03131917,0.0031986386,0.056009784,0.041059885,0.061608218,-0.0045600166,0.04297049,0.0626396,-0.015717575,-0.032094434,-0.010881864,0.006120582,-0.031362865,-0.03762939,0.0034674266,0.07935357,0.038310166,-0.0007353164,-0.054492064,0.075505085,0.017660782,0.05837389,-0.0646434,0.005326197,-0.007459634,0.12160167,0.0554919,0.07326177,0.022738375,-0.011726574,0.039718684,-0.064535685,-0.019907732,0.005716513,-0.05311361,-0.09135146,-0.04820826,0.043166157,-0.038233787,0.062233023,0.018597176,-0.019600516,-0.021027638,-0.07037946,0.0030094981,0.006891281,0.062895685,0.04462723,-0.10510803,-0.0511572,0.0666209,0.11360434,-0.0054683294,-0.021209344,0.061548922,-0.05159987,-0.027641276,-0.018416679,-0.03204274,0.010012332,-0.0073978137,0.07430319,-0.046540543,0.048611373,-0.03794385,0.0149745215,-0.0021521784,-0.102958694,-0.073801495,0.08040658
CN(C)C=CCN,-0.04318825,-0.021091249,0.044485457,0.043892372,0.104353935,0.07981311,0.03773193,0.06309064,0.019162122,-0.10338086,0.018531114,-0.0076819966,-0.009169158,0.031302154,-0.056235928,-0.05030493,-0.088043556,0.004038785,0.11381922,-0.03052835,0.012757063,-0.00082939304,-0.12389231,0.040526345,-0.13397168,-0.10221088,-0.15896711,-0.15710233,0.20188046,-0.017116051,0.04256762,-0.032569088,0.094810665,0.05462211,0.0314378,-0.13656597,-0.036865495,0.037045598,-0.018221613,-0.06281373,-0.065744326,0.13353287,0.058453042,-0.13022466,0.036153704,0.08416266,0.08311655,0.058733396,0.16531527,0.04313787,-0.032574996,-0.03159108,-0.25479746,-0.013660641,0.012130704,0.016328763,0.019773005,-0.016005937,0.019427449,0.19191179,0.09103448,-0.04293835,-0.014849562,-0.0711456,-0.10807976,0.047421094,-0.007555317,0.09810206,0.009284705,0.08128229,-0.040741768,0.031915985,0.1684821,-0.009022859,0.041788653,-0.08707729,0.03268254,-0.029669937,-0.037572935,0.015565406,0.17910619,0.0070391335,0.105955295,-0.020624233,0.16763347,0.083418295,0.019422837,-0.11911178,0.0030351817,0.008718523,0.24963102,-0.018623456,0.08260009,0.019519025,-0.0111230165,0.039771393,-0.067553274,-0.03286867,0.0009860639,-0.090886995,-0.10491046,-0.010431908,0.031659506,-0.022532795,0.021489251,0.016069256,-0.00048790872,-0.01820525,-0.12025334,-0.070688985,-0.008723972,0.009592641,0.0413832,-0.18261495,0.03705121,0.12058768,0.18225032,-0.06407262,-0.08715585,0.024899267,-0.10766375,0.01747625,-0.0055801077,0.09059553,-0.01412572,0.00039839558,0.0996743,-0.093596295,0.0126750115,-0.13235375,-0.027199803,0.05670184,-0.110484,-0.10773555,0.13330355
CN(C)c1ccccc1,-0.02811141,-0.021819793,0.043566465,0.049957488,0.08707398,0.071473025,0.029207341,0.046249248,0.022825332,-0.074616835,-0.0075992793,-0.00934435,0.0018488802,0.012711521,-0.059585795,-0.023874205,-0.064163834,0.010646848,0.078349076,-0.035176605,0.017535815,-0.0020208806,-0.111342676,0.02834043,-0.08392653,-0.06278515,-0.1357519,-0.123959325,0.16954109,-0.017795067,0.03300448,-0.03379138,0.07070433,0.045254868,0.031580325,-0.11118292,-0.037913375,0.019816328,-0.022206595,-0.033644408,-0.038187664,0.09869556,0.03811195,-0.11178433,0.034110628,0.07051179,0.068898275,0.038513385,0.13958882,0.039723653,-0.045633793,-0.039919727,-0.19881392,-0.012964064,0.02531825,-3.1340867e-05,0.021219011,-0.01650905,-0.008865014,0.15842825,0.056587175,-0.039987303,-0.006741248,-0.032964215,-0.08330073,0.04165118,-0.00046112854,0.07974391,0.020169243,0.07662034,-0.031746067,0.03611464,0.12706387,-0.010236296,0.01511633,-0.058010176,0.026269007,-0.03674221,-0.0389868,0.009326569,0.1457589,0.01328459,0.06965194,-0.030717796,0.13658208,0.0614902,0.031528696,-0.09918701,0.0056764088,0.0023973426,0.20705661,0.0058480315,0.08128017,0.019481631,-0.014332749,0.039691113,-0.06752108,-0.023603827,0.00207429,-0.08046667,-0.10044851,-0.026681196,0.036139395,-0.032108247,0.033404738,0.016741008,-0.0045497557,-0.020089736,-0.10156782,-0.045150325,-0.007111599,0.027330697,0.042777773,-0.15624565,0.0068778098,0.099134594,0.15523961,-0.049616616,-0.06396402,0.03412103,-0.086262226,0.0009184964,-0.010417032,0.052754853,-0.006579887,-0.00032989588,0.09118509,-0.08157862,0.023923323,-0.0990619,-0.013040012,0.03658323,-0.10715606,-0.09305907,0.1168749
CN1C2CCC1CC(N)C2,-0.058546644,-0.02001862,0.04580038,0.038228035,0.12644234,0.087524354,0.046669237,0.07993357,0.015971383,-0.13758865,0.04788878,-0.0049709724,-0.019834064,0.052701212,-0.052039582,-0.08226749,-0.117834136,-0.001550946,0.15368438,-0.026706485,0.007062614,0.0010042954,-0.13782671,0.053232044,-0.19155468,-0.14712578,-0.18914427,-0.19560196,0.2392847,-0.016879577,0.051616542,-0.028527662,0.12450502,0.06523076,0.030980766,-0.16615564,-0.03448501,0.057397522,-0.013214042,-0.0958526,-0.09825602,0.1729636,0.082636714,-0.15025689,0.04096212,0.100875735,0.09770757,0.08258478,0.19506869,0.045585945,-0.019058693,-0.022210807,-0.31641388,-0.014083784,-0.0015217215,0.034818545,0.017828302,-0.015786588,0.05130168,0.22974613,0.13376743,-0.04501287,-0.02349817,-0.11408033,-0.13750276,0.05412865,-0.015760735,0.11939744,-0.0030234233,0.08577962,-0.05294903,0.029661339,0.21869291,-0.00937944,0.07095753,-0.12112062,0.03919093,-0.019498896,-0.034836516,0.022632625,0.2205442,-0.0014537983,0.14926231,-0.011190947,0.20477256,0.110841304,0.003291078,-0.14236745,0.001408731,0.014376734,0.30094606,-0.04360082,0.08590767,0.01917396,-0.005634755,0.038577657,-0.06947177,-0.04367962,-0.0022221617,-0.10140343,-0.110261284,0.0091634095,0.025980845,-0.0143606905,0.0070420504,0.015353825,0.0029097898,-0.014774956,-0.14115876,-0.10002746,-0.009598529,-0.010204621,0.040635705,-0.21307677,0.07190409,0.14702742,0.21463954,-0.08326738,-0.11285979,0.011839718,-0.13057706,0.036631923,-0.0010293005,0.1325829,-0.02236988,-0.0004430376,0.10939202,-0.106758565,0.002424594,-0.17245385,-0.043122895,0.08137451,-0.11671928,-0.12648347,0.15251616
c1nnc[nH]1,0.036881126,-0.025268398,0.04667301,0.029461175,0.025706667,0.017668687,0.013442996,-0.005912166,0.05688993,0.036912378,-0.09759545,-0.021806516,0.06248798,-0.051013634,-0.07306043,0.04872781,-0.00077292137,0.0448835,-0.0547691,-0.034432568,0.075489715,-0.01858102,-0.08005554,-0.028112149,0.08411444,0.0628494,-0.025976008,-0.025019012,0.07816323,0.018970106,0.014871817,-0.048231605,-0.016219767,0.026960067,0.02357674,-0.019636799,-0.007006742,-0.038080283,-0.059105687,0.09359658,0.05845934,-0.007985262,-0.0037944578,-0.07010238,0.0124991,-0.00064859213,0.032037742,-0.002608614,0.049995378,0.033933453,-0.11416771,-0.08111417,-0.044760447,0.017596288,0.085506946,-0.057300672,0.018039431,-0.009351549,-0.0723634,0.030082207,-0.083184294,-0.042271093,0.03240059,0.07784752,0.032641124,0.010730255,-0.021800647,0.052067176,0.05520051,0.05933793,0.021157674,0.054767855,0.03200032,-0.0058166888,-0.03329553,0.010980809,-0.009354654,-0.040428236,-0.051540017,-0.013473826,0.038308468,0.08428518,-0.060979422,-0.07806492,0.03562624,-0.022341238,0.07348316,-0.050367445,0.018889759,-0.0032145642,0.063135736,0.090318896,0.065180615,-0.006220853,-0.0060236454,0.018669117,-0.052507967,-0.013850662,0.01171512,-0.056584693,-0.06767786,-0.08347854,0.063361645,-0.037331566,0.07208111,-0.002920933,-0.05364162,-0.02670104,-0.035283998,0.07120639,0.011460718,0.089443356,0.05357429,-0.027588017,-0.060288038,0.028606277,0.074445836,0.03614492,0.004596089,0.091300264,-0.04267437,-0.016241018,0.0014526686,-0.10147858,0.03084553,-0.00029151794,0.054663956,-0.029333863,0.053656686,0.011978911,0.047636777,-0.029477846,-0.08717726,-0.015820121,0.056308635
