smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85,encoded_mdes_86,encoded_mdes_87,encoded_mdes_88,encoded_mdes_89,encoded_mdes_90,encoded_mdes_91,encoded_mdes_92,encoded_mdes_93,encoded_mdes_94,encoded_mdes_95,encoded_mdes_96,encoded_mdes_97,encoded_mdes_98,encoded_mdes_99,encoded_mdes_100,encoded_mdes_101,encoded_mdes_102,encoded_mdes_103,encoded_mdes_104,encoded_mdes_105,encoded_mdes_106,encoded_mdes_107,encoded_mdes_108,encoded_mdes_109,encoded_mdes_110,encoded_mdes_111,encoded_mdes_112,encoded_mdes_113,encoded_mdes_114,encoded_mdes_115,encoded_mdes_116,encoded_mdes_117,encoded_mdes_118,encoded_mdes_119,encoded_mdes_120,encoded_mdes_121,encoded_mdes_122,encoded_mdes_123,encoded_mdes_124,encoded_mdes_125,encoded_mdes_126,encoded_mdes_127,encoded_mdes_128,encoded_mdes_129,encoded_mdes_130,encoded_mdes_131,encoded_mdes_132,encoded_mdes_133,encoded_mdes_134,encoded_mdes_135,encoded_mdes_136,encoded_mdes_137,encoded_mdes_138,encoded_mdes_139,encoded_mdes_140,encoded_mdes_141,encoded_mdes_142,encoded_mdes_143,encoded_mdes_144,encoded_mdes_145,encoded_mdes_146,encoded_mdes_147,encoded_mdes_148,encoded_mdes_149,encoded_mdes_150,encoded_mdes_151,encoded_mdes_152,encoded_mdes_153,encoded_mdes_154,encoded_mdes_155,encoded_mdes_156,encoded_mdes_157,encoded_mdes_158,encoded_mdes_159,encoded_mdes_160,encoded_mdes_161,encoded_mdes_162,encoded_mdes_163,encoded_mdes_164,encoded_mdes_165,encoded_mdes_166,encoded_mdes_167,encoded_mdes_168
Cc1nc2ccccc2[nH]1,-0.10478632,0.1607346,0.09607095,-0.025191579,-0.026806055,0.038327258,0.027529221,0.025890538,-0.01249158,-0.06986505,-0.10218755,0.026271049,0.00345013,-0.04005464,0.057118103,0.16184422,0.029601969,-0.010949384,-0.14311847,-0.030732144,0.0018389169,0.0121951895,0.0362183,0.0015607174,0.14649011,-0.037453115,-0.013463408,-0.034014795,0.05568965,0.18217006,0.032331835,0.13039961,0.05154717,-0.03948251,-0.011436626,0.17363507,-0.029358953,0.016636375,-0.094329566,0.01606806,0.053716503,-0.02759066,0.0060424134,-0.056270063,-0.004328929,-0.043290973,-0.021774886,0.13543788,-0.05872824,-0.06152172,0.18880075,-0.13486785,-0.13879037,-0.044994332,-0.0789017,0.08120746,0.0025556348,0.009436026,0.04841669,0.04048769,-0.09273495,-0.08871517,0.23615745,-0.13184434,0.04888764,-0.03744688,-0.074076205,-0.016370542,-0.09716782,0.16792618,0.071324654,-0.027834456,-0.06604363,-0.17882697,-0.08949773,-0.06437129,0.06370966,0.17567769,-0.045428187,0.10364367,-0.092180535,0.22167066,-0.21579266,-0.027800968,0.09888414,0.26171607,-0.021256458,0.006046558,0.11184217,0.050294273,0.009190623,0.13760641,0.1502595,0.07689275,0.036873035,-0.035096258,0.00866892,-0.034538057,-0.17273918,-0.08050204,0.0058327056,-0.05278784,-0.049999174,0.036987178,0.041207355,-0.032967858,0.1299859,0.05214526,-0.02672032,-0.014764849,0.027910134,-0.047910552,-0.0405461,0.11418879,-0.015080769,-0.014646744,-0.03701007,0.14757763,0.016630668,0.06502702,0.03934942,-0.0010223277,-0.013355888,0.18186307,0.037487507,0.017111775,0.0020819576,-0.015792899,-0.035940472,-0.0024478524,-0.0036344845,0.1375912,-0.04374763,0.20631783,-0.10469064,-0.06316532,-0.07631253,0.033097763,-0.018868893,-0.06758085,-0.010158016,-0.00080640987,-0.11361458,-0.03980429,-0.042023126,0.10683371,-0.041786887,0.037508126,-0.0011938605,-0.029426109,0.01254626,0.08410123,-0.00513117,-0.036866758,-0.05146408,0.04155238,-0.12971427,0.04204435,0.044959854,0.02785359,-0.009983115,-0.20454466,-0.075434506,-0.044696603,0.055527456,0.018764285,-0.077755675,-0.03808837,0.16825289
Nc1cc2nc3ccccc3nc2cc1N,-0.14264205,0.23499097,0.12915085,-0.09598473,-0.032900713,0.033196583,0.012022145,0.024464833,-0.039678387,-0.086919904,-0.15492257,0.089233845,0.010473574,-0.06897083,0.04859341,0.23127745,0.012144592,-0.06448007,-0.22795145,-0.013316367,-0.00696728,0.02532522,0.101198725,0.00761707,0.22526462,-0.07418679,-0.053682663,-0.08980465,0.04926484,0.28960857,0.0037953816,0.24155143,0.08781539,-0.03846258,-0.024335917,0.29168153,-0.04500844,0.018092416,-0.12245542,-0.018199202,0.118095905,-0.0011615381,0.05870618,-0.046608496,-0.014950613,-0.07650313,-0.0040620565,0.18625145,-0.05765788,-0.1533422,0.31714755,-0.18459502,-0.1928362,-0.08477575,-0.15314579,0.09920335,-0.005939897,0.050793797,0.1156889,0.04322654,-0.16872622,-0.15945637,0.38119215,-0.23585796,0.093583554,-0.09332837,-0.10726609,0.016031511,-0.1339052,0.28591952,0.10853966,-0.015107639,-0.12788849,-0.2668994,-0.12242751,-0.07499783,0.1433667,0.29024303,-0.096396625,0.18037264,-0.11999698,0.32463664,-0.30397385,-0.022151291,0.14822175,0.4321799,-0.012731887,0.0055856463,0.1685664,0.07689259,0.057528894,0.19633484,0.2584309,0.13724801,0.027651602,-0.029696492,0.006726751,-0.03278508,-0.26055375,-0.13708204,-0.006659195,-0.04868805,-0.09294619,0.030201558,0.047866788,-0.049698777,0.24474457,0.10937221,-0.03819713,-0.007923575,0.068084024,-0.080769226,-0.07492463,0.14298911,-0.033394337,-0.004828222,-0.061348733,0.20485103,0.011316306,0.07519525,0.044574,0.01990185,0.00012546033,0.2644797,0.0500089,0.0132748615,0.00607602,-0.019260412,-0.03063963,-0.0006611156,-0.017571932,0.2109699,-0.103701815,0.30710685,-0.12740898,-0.065677896,-0.08663069,0.03569795,-0.004138831,-0.096004784,-0.0013703322,-0.026618809,-0.18664077,-0.06084168,-0.05155953,0.16629773,-0.05821003,0.015313376,0.015165046,-0.046540223,0.036615565,0.120348155,-0.003593443,-0.025815407,-0.044258136,0.025626257,-0.18239339,0.03411515,0.10134351,0.016345419,0.009968668,-0.32102206,-0.07611653,-0.034306187,0.09119686,0.027709004,-0.13473122,-0.08662787,0.24905358
C1CC(C2CCNCC2)CCN1,0.24622867,-0.4963222,-0.04025041,0.14845087,-0.036025457,0.19252615,0.13636899,0.06600288,-0.03794436,-0.24886373,-0.13509242,-0.3176525,0.19031382,0.18815893,0.044423126,-0.14538443,-0.27839854,0.18697126,-0.08678704,-0.32804316,-0.103049055,-0.2052872,-0.46405348,0.07931516,0.026943376,-0.20428151,0.28086752,-0.28963885,0.04548942,-0.21207474,-0.022290673,-0.12127913,0.116894655,0.45539352,-0.0079602115,-0.22812256,-0.33575135,0.46703237,0.1147905,0.02110942,-0.020412544,-0.028999887,-0.05690248,0.029198375,0.005822161,0.36418444,-0.2646377,-0.07247937,0.05606323,0.24915138,-0.28476053,-0.030314311,-0.04419672,-0.39979047,0.016196385,-0.19870137,0.10021542,0.17961976,-0.27529773,0.25953907,0.08128519,0.04172622,-0.23048502,0.1831827,0.06587552,0.15655321,0.07671473,-0.39830837,-0.04047446,-0.043529786,0.15480521,-0.44060606,-0.04550602,0.18945895,0.34160757,0.1300259,0.06231906,-0.3280902,-0.028146235,0.09778846,-0.20331843,-0.11851432,0.07884346,-0.016447797,0.008245928,-0.114625104,-0.2409286,-0.051582016,-0.20599073,0.032962497,-0.1585125,-0.17073816,-0.05993865,-0.046843432,-0.0015879944,-0.31284526,-0.11424004,0.030628845,0.1395469,-0.16337337,0.116629705,0.11885733,0.0020089764,0.011336155,-0.21519262,0.20029391,0.089154966,-0.37411317,0.0050324295,-0.07781771,0.17139722,0.23143642,-0.027571524,0.07487888,0.21487154,-0.22100101,0.040224873,-0.06998129,-0.04270683,-0.016880747,-0.1948812,-0.059542876,0.20878023,0.28572786,0.032645933,0.19946712,-0.29986593,-0.059564188,0.0036889426,-0.0061501428,0.03345395,-0.091475025,0.13626815,-0.24123453,-0.08326821,0.120178126,-0.13823873,0.08058572,-0.10416712,0.23172379,0.19619446,0.1843046,-0.14874485,-0.03817476,-0.017354542,-0.19270018,0.07194758,0.12639828,-0.11506017,0.048374128,-0.09258988,-0.0025114417,0.12138465,-0.20800656,-0.22432621,-0.0026912019,-0.06850468,0.029448658,-0.12022117,0.38070682,-0.12295081,-0.10707322,0.25242454,-0.37078184,0.0068951305,0.32288328,0.1481316,-0.0068576373,-0.27919608
Nc1ncnc2[nH]cnc12,-0.08099213,0.11555609,0.076645836,0.017865311,-0.025269113,0.041641667,0.038423076,0.025631698,0.0015786719,-0.06036205,-0.0707432,-0.013229515,-0.0033334317,-0.020276634,0.06145007,0.11958503,0.039735813,0.021539913,-0.09366886,-0.043352813,0.0089402525,0.004506872,-0.0018890798,-0.0030979766,0.09727073,-0.016808463,0.0101008415,0.00054524094,0.059805296,0.116010174,0.048588127,0.06448778,0.02790545,-0.03988906,-0.0042642592,0.10370326,-0.021934371,0.017816741,-0.07687393,0.039526083,0.015420899,-0.043433145,-0.024099104,-0.06303242,0.001882023,-0.022594346,-0.033938356,0.10591732,-0.060775176,-0.0032732747,0.111726634,-0.10450867,-0.107321925,-0.020251947,-0.033046268,0.070830345,0.008861041,-0.016455822,0.009397797,0.038549967,-0.048046324,-0.04478141,0.14529741,-0.06863178,0.021023322,-0.0040162206,-0.054334037,-0.03617052,-0.0775817,0.09795909,0.049676098,-0.03760139,-0.028618626,-0.124454506,-0.07223387,-0.06139142,0.015893213,0.10741323,-0.015079828,0.059351206,-0.076862715,0.15569603,-0.16127405,-0.032260664,0.06833181,0.15971202,-0.027308306,0.007024969,0.07870741,0.034124803,-0.022554744,0.10030716,0.08314737,0.038780287,0.044234656,-0.0402992,0.0121211205,-0.037323967,-0.121812314,-0.04657561,0.012173403,-0.054167558,-0.023103755,0.041662242,0.036575332,-0.023117298,0.06075325,0.018846512,-0.020126117,-0.018240232,0.005402239,-0.030183945,-0.017658804,0.09453961,-0.004335813,-0.02082767,-0.021659762,0.11263402,0.020297986,0.058039986,0.036905225,-0.012963565,-0.021180999,0.13029255,0.030418046,0.01714293,-0.000903788,-0.014903573,-0.03862553,-0.0041197683,0.0030703265,0.09471696,-0.0073295273,0.14502239,-0.090983115,-0.061000228,-0.07105762,0.030695342,-0.026514662,-0.049104042,-0.013953638,0.011460155,-0.071710974,-0.027535923,-0.035061605,0.06953521,-0.032031946,0.051212687,-0.011020688,-0.018353768,-0.00046167336,0.06212179,-0.005469635,-0.043092337,-0.053812977,0.052454114,-0.09953871,0.045546543,0.013835568,0.03557864,-0.023068748,-0.1346348,-0.07545747,-0.049687076,0.033257037,0.01385784,-0.0439776,-0.008924108,0.11765243
Cc1ccccc1N,0.07445028,-0.19705988,0.0023707524,0.101707116,-0.011558913,0.11163852,0.091603346,0.03973394,-0.0029671118,-0.14411788,-0.091970116,-0.18644296,0.07678774,0.086228564,0.046463948,-0.027568363,-0.10445808,0.12547827,-0.040840946,-0.18008918,-0.03270845,-0.09015965,-0.22784719,0.0349179,0.023620352,-0.09238088,0.16141048,-0.109005675,0.051812418,-0.08716285,0.01727531,-0.068289995,0.04599628,0.18253253,-9.343354e-05,-0.10773377,-0.16800433,0.22534415,0.042737838,0.031138875,-0.026272284,-0.040460203,-0.0646865,-0.03247673,0.0035248713,0.15409142,-0.13855381,-0.0036583953,0.00046010688,0.1515093,-0.12619773,-0.047283314,-0.049340792,-0.17438293,0.028964847,-0.05933624,0.07785352,0.055115387,-0.1464752,0.13308276,0.04570065,0.027763316,-0.07941686,0.09871365,0.021156654,0.10095444,0.007708695,-0.20693192,-0.038650736,-0.0097789895,0.07417844,-0.23803072,-0.011257395,0.066434495,0.13044259,0.03602866,-0.0029236153,-0.14959122,0.0030763643,0.03687294,-0.12044673,-0.019825287,-0.009055499,-0.030331457,0.036793068,-0.044224307,-0.12685554,-0.0107954275,-0.08444776,0.016893145,-0.09943211,-0.058405124,-0.019097563,-0.018005818,0.021480834,-0.17268111,-0.037972644,-0.014211301,0.03147862,-0.07355421,0.077124745,0.033814453,0.010404222,0.017381556,-0.085436,0.09498255,0.014642119,-0.19305761,-0.0014933217,-0.05539471,0.05613964,0.101233445,-0.000436255,0.057306245,0.10701397,-0.11950505,0.023707276,0.012384236,-0.025396507,0.015642151,-0.05783685,-0.035288393,0.06808817,0.15314557,0.015092253,0.108900174,-0.1365266,-0.026036682,-0.033741653,0.0009815558,0.017834391,-0.022500135,0.095453754,-0.07336573,-0.07440395,0.026486076,-0.09194765,0.05844878,-0.077278584,0.09144501,0.07996704,0.09695846,-0.09194699,-0.026459202,-0.010276062,-0.07730314,0.023801202,0.08336925,-0.066446014,0.012799699,-0.050684385,0.029813332,0.03927668,-0.11914325,-0.13356695,0.029057547,-0.062893406,0.04225781,-0.08241646,0.19954896,-0.06907216,-0.069121726,0.07616896,-0.18595862,-0.0025356356,0.15979162,0.077395305,0.018297836,-0.090171754
c1cnccn1,-0.066607885,0.08558782,0.06137222,0.041555393,-0.020043844,0.04806546,0.049844146,0.023742002,0.0050422624,-0.054728575,-0.053858873,-0.038212176,-0.010374841,-0.008997426,0.061149593,0.093955204,0.035374336,0.039098646,-0.06107889,-0.051259864,0.01535579,0.0031776158,-0.023771103,-0.0078158695,0.069933906,-0.008928694,0.028854601,0.01893444,0.059466824,0.074034676,0.057956938,0.028232023,0.013791499,-0.03737713,-0.000662738,0.060272224,-0.025858544,0.027408151,-0.061349295,0.05377638,-0.0076197367,-0.0518376,-0.042906597,-0.06566341,0.0021946242,-0.010022704,-0.042731017,0.08581856,-0.05534313,0.03201711,0.06582504,-0.089647725,-0.09286826,-0.010636089,-0.009197161,0.06905512,0.015567742,-0.030778265,-0.011361875,0.03877797,-0.030597582,-0.024087077,0.09524325,-0.030923624,0.006309204,0.016090784,-0.0421333,-0.04909049,-0.06954351,0.057773806,0.03882193,-0.054743066,-0.008550439,-0.087970376,-0.056894597,-0.059283882,-0.013412926,0.06847441,-0.0023029316,0.03573181,-0.07165721,0.11004062,-0.12722105,-0.03240178,0.052386105,0.10621068,-0.029252011,0.009984749,0.05630904,0.026827814,-0.036842834,0.07895942,0.04604965,0.018322695,0.05297838,-0.050726335,0.014366033,-0.045159012,-0.0964607,-0.026146144,0.015737325,-0.053304166,-0.009192126,0.04204584,0.033427276,-0.0171441,0.021509223,-0.0060044844,-0.02040364,-0.021016512,-0.0022170804,-0.022233682,-0.004618491,0.07779981,0.0023648394,-0.028718852,-0.0123667475,0.09159173,0.019176364,0.05358759,0.039170712,-0.018867413,-0.021587124,0.10066354,0.025316518,0.022434453,-0.005782552,-0.015148969,-0.0453164,-0.0073084147,0.0045321938,0.0685501,0.017392725,0.109692834,-0.0809484,-0.0550497,-0.067439474,0.027956657,-0.029628273,-0.035721194,-0.009363493,0.021498926,-0.056341983,-0.022398427,-0.032605402,0.04726076,-0.02337527,0.05823787,-0.020782396,-0.0088674575,-0.007782569,0.04822986,-0.008534724,-0.04883722,-0.057561968,0.05417272,-0.08436168,0.04897509,-0.004184786,0.043424353,-0.030909218,-0.09821591,-0.0723162,-0.051707517,0.019508163,0.008327182,-0.022536911,0.007091753,0.0899088
CN(C)C=CCN,1.0110337,-1.7563678,-0.23016569,0.34482655,-0.12445451,0.54609597,0.319103,0.18845478,-0.17829879,-0.6659743,-0.33683133,-0.8447876,0.67919916,0.6258291,0.025842533,-0.6561388,-1.0322998,0.4353508,-0.30183506,-0.95497555,-0.39585197,-0.6687798,-1.4585134,0.25510967,0.03510241,-0.659089,0.7929641,-1.0346327,-0.000991337,-0.74110985,-0.15690522,-0.33537012,0.41469243,1.615581,-0.038831737,-0.74766886,-1.0301121,1.5019463,0.40485892,-0.010290723,0.017233618,0.02803944,-0.018951882,0.30305952,0.042783737,1.2450653,-0.7980285,-0.34046704,0.2760749,0.6846663,-0.9422781,0.041497685,-0.015213504,-1.3598257,-0.059743427,-0.7599075,0.19646856,0.72080356,-0.8087317,0.79008734,0.21040045,0.102581106,-0.87960714,0.525446,0.24228635,0.38650835,0.38379806,-1.2108026,-0.052307617,-0.17405432,0.5058612,-1.2968857,-0.18450814,0.7152258,1.2412137,0.511991,0.34810868,-1.0734146,-0.1542124,0.37276945,-0.55676544,-0.550304,0.45301569,0.04158564,-0.10296427,-0.3968478,-0.7120125,-0.2131755,-0.7089768,0.114400886,-0.4090022,-0.6579201,-0.23340788,-0.1686773,-0.10308935,-0.92150027,-0.44831038,0.21568906,0.5855111,-0.523019,0.28108615,0.47775495,-0.013890594,0.013812691,-0.76306975,0.6522011,0.40953052,-1.1425251,0.019279378,-0.16712949,0.6662002,0.7862096,-0.14445232,0.14272761,0.6684364,-0.67096853,0.10310514,-0.4151044,-0.10752531,-0.15133415,-0.776139,-0.18943326,0.80322933,0.83130705,0.111116126,0.5950905,-0.98550236,-0.19966157,0.16981347,-0.01704761,0.084273234,-0.38930663,0.3083004,-0.958036,-0.12928095,0.52885866,-0.33784765,0.17310137,-0.20611642,0.80146486,0.7012074,0.53014493,-0.39029047,-0.0928528,-0.05802249,-0.6527744,0.26104403,0.2962762,-0.3307106,0.18107133,-0.2735032,-0.12944645,0.48023182,-0.5961856,-0.6182507,-0.12754604,-0.08767035,-0.011187136,-0.272737,1.1547959,-0.3403539,-0.26743656,0.99088794,-1.1648415,0.051104136,1.0018812,0.45378315,-0.13625117,-1.1080705
CN(C)c1ccccc1,0.09960785,-0.24331374,-0.0045033693,0.10920705,-0.015683427,0.123413086,0.09823628,0.043267608,-0.0078199245,-0.1617186,-0.09942662,-0.20771249,0.093672566,0.1013993,0.046838246,-0.04499933,-0.13080499,0.13575965,-0.047244154,-0.20208377,-0.04376336,-0.109068386,-0.26412416,0.04264411,0.02374627,-0.11016591,0.17877242,-0.13655308,0.052018426,-0.10686892,0.009686485,-0.07683179,0.05805211,0.2242119,-0.0018322947,-0.1266334,-0.19430098,0.26225317,0.05457991,0.029017728,-0.025726179,-0.03897637,-0.063265376,-0.024121244,0.0037037523,0.18615049,-0.15814322,-0.014740869,0.009171527,0.16550864,-0.15054284,-0.045084707,-0.047835432,-0.20864204,0.027997177,-0.08157931,0.081150666,0.07409731,-0.16687638,0.15274464,0.052330576,0.02904823,-0.102755345,0.111601576,0.027480952,0.10972859,0.017704591,-0.23640478,-0.038769893,-0.015376618,0.085989326,-0.2685018,-0.016706087,0.085560426,0.16214764,0.050947234,0.0073120333,-0.17769106,-0.0017831568,0.045935176,-0.13290878,-0.034774452,0.004496768,-0.0282317,0.032088637,-0.055616595,-0.14430258,-0.016410517,-0.102924645,0.01912256,-0.10895376,-0.07513847,-0.0249426,-0.021549357,0.017112426,-0.1936679,-0.050177805,-0.006596312,0.048614763,-0.08834943,0.08326097,0.046510957,0.009201387,0.015348688,-0.10520004,0.11061128,0.025564663,-0.22033188,0.00013328157,-0.05968348,0.07279599,0.120494075,-0.005424072,0.05981858,0.12350866,-0.13463527,0.026917694,-9.439886e-06,-0.028336551,0.009834487,-0.07893875,-0.038173154,0.08962006,0.17415974,0.017091937,0.122622825,-0.16146429,-0.030970788,-0.028593052,-9.637093e-05,0.0203744,-0.03307714,0.101678014,-0.098158464,-0.07533234,0.04073821,-0.09925519,0.06170782,-0.082206294,0.11401961,0.09743468,0.11061331,-0.10095363,-0.027622428,-0.010962393,-0.09622951,0.03150522,0.089682475,-0.07511218,0.018440098,-0.056525856,0.024818268,0.050702706,-0.13326833,-0.14743422,0.023688346,-0.063310355,0.04093385,-0.08817595,0.22769782,-0.07808103,-0.07511109,0.10319378,-0.21433432,7.943995e-05,0.18581502,0.088528946,0.014917837,-0.117737025
CN1C2CCC1CC(N)C2,0.15260759,-0.33549863,-0.01703722,0.12315194,-0.02260087,0.1480653,0.112736896,0.05181037,-0.01784417,-0.19411455,-0.11229406,-0.24798004,0.12869209,0.13230881,0.046396837,-0.08213933,-0.18391246,0.15405184,-0.061779663,-0.24769183,-0.065129325,-0.14402317,-0.33641562,0.055834018,0.024925267,-0.14485414,0.21590309,-0.192727,0.050467607,-0.14464809,-0.0024026744,-0.09301556,0.07987196,0.3079464,-0.0033013257,-0.16325627,-0.2453442,0.3368984,0.07593596,0.026098352,-0.023705956,-0.03492549,-0.06083681,-0.004143432,0.004341943,0.25126898,-0.19613661,-0.03568802,0.025735032,0.1951892,-0.19939198,-0.04009714,-0.04669115,-0.2783611,0.024608396,-0.12451357,0.08810994,0.111459754,-0.20678243,0.19143139,0.06285099,0.033981234,-0.14983475,0.13784416,0.040933285,0.12652493,0.038721047,-0.2953793,-0.039002463,-0.026288966,0.11114495,-0.3312435,-0.027333818,0.12311289,0.22691046,0.080101125,0.026832443,-0.23220646,-0.011148037,0.06494775,-0.1582291,-0.0658505,0.031877197,-0.023555562,0.023191338,-0.07744459,-0.17975439,-0.029053954,-0.14041574,0.023736168,-0.12774466,-0.109946124,-0.037459627,-0.030081261,0.010249991,-0.23647507,-0.073464334,0.0062995255,0.08191856,-0.11602069,0.095636204,0.0731777,0.006554206,0.013964165,-0.14508703,0.14321798,0.048465185,-0.27632493,0.002077667,-0.06594351,0.10793765,0.16085048,-0.0140546495,0.06492742,0.15601048,-0.1649861,0.032141626,-0.02604431,-0.033640027,0.0003010407,-0.12140699,-0.04587232,0.13284937,0.21533477,0.02257244,0.15035167,-0.21244326,-0.041323148,-0.01765757,-0.0027378476,0.025730405,-0.054498825,0.11321983,-0.15010333,-0.07773282,0.07000432,-0.11257699,0.0689581,-0.090235464,0.1573314,0.13369057,0.13831112,-0.11785723,-0.030844957,-0.0130078755,-0.13093047,0.045353964,0.10280945,-0.08930931,0.02910171,-0.069480166,0.014478505,0.07560884,-0.1607445,-0.17532656,0.0142609775,-0.06470373,0.0367829,-0.10010021,0.28358006,-0.09482597,-0.086710006,0.1579988,-0.27123284,0.0021291506,0.23604842,0.10982365,0.007199887,-0.17586489
c1nnc[nH]1,-0.041035697,0.021192461,0.038355414,0.064834446,0.00045108516,0.065612376,0.062541194,0.021903958,-0.0010659918,-0.065718405,-0.054815773,-0.07561921,-0.0027913703,0.013415527,0.051524445,0.058243826,0.008994509,0.064459674,-0.030949868,-0.07879789,0.014984181,-0.00044142175,-0.062615916,-0.008714626,0.035357513,-0.020378118,0.06892968,0.01592882,0.05196112,0.014811922,0.056619495,-0.015940621,0.0019302514,-0.0052523874,0.008107349,0.0022824446,-0.056418236,0.06499535,-0.026870387,0.04544123,-0.019358316,-0.05033389,-0.06097103,-0.07377591,0.0005534326,0.009475866,-0.05188504,0.056756638,-0.03741844,0.08353292,0.0077544246,-0.07134134,-0.081682965,-0.029145582,0.013062051,0.056552634,0.04871816,-0.025866468,-0.040686294,0.05290161,-0.008021205,0.004662376,0.045482244,0.020147555,-0.0016512829,0.047826234,-0.035850964,-0.07084383,-0.051181696,0.018711286,0.034027744,-0.10080464,0.004748713,-0.03354764,-0.019822681,-0.03668714,-0.03064201,0.007974888,0.008918837,0.016629323,-0.07020582,0.05432932,-0.090050116,-0.03346709,0.048284054,0.04921925,-0.048651833,0.009129288,0.00911835,0.018654432,-0.054795787,0.040642057,0.016821457,-0.002347434,0.050061136,-0.07853084,0.014406679,-0.060505357,-0.06687252,-0.01417334,0.025972616,-0.031596612,0.0066136383,0.035300612,0.0072484994,0.01280931,-0.0064669065,-0.06285696,-0.01596838,-0.02826655,-0.0010999683,-0.0018004207,0.015602342,0.057506606,0.023874316,-0.056293838,0.0016082022,0.07290548,0.0014069146,0.04262556,0.035637975,-0.023545027,-0.021460786,0.0841057,0.015192963,0.04626658,-0.029281821,-0.010310226,-0.04841025,-0.0065970407,0.007207701,0.03987451,0.055904318,0.058678087,-0.06679629,-0.04126978,-0.06239393,0.038752105,-0.04765452,-0.01127968,0.011318604,0.032706838,-0.06773904,-0.020965356,-0.020673953,0.01424262,-0.007922588,0.061426632,-0.03442457,-0.0021924777,-0.021321753,0.047186844,-0.0072671697,-0.055321228,-0.06904359,0.048183516,-0.07323736,0.05226552,-0.041840937,0.07387425,-0.035034023,-0.06301949,-0.054183174,-0.061210405,-0.0018603969,0.026879605,0.011368995,0.02098576,0.04781077
